,,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,C_Norm,,,,,,A_LD,,,,,,B_HD,,,,,,QC,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Drift time (ms),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,C_Norm_1,C_Norm_2,C_Norm_3,C_Norm_4,C_Norm_5,C_Norm_6,A_LD_1,A_LD_2,A_LD_3,A_LD_4,A_LD_5,A_LD_6,B_HD_1,B_HD_2,B_HD_3,B_HD_4,B_HD_5,B_HD_6,D_QC_1,D_QC_2,D_QC_3,D_QC_4
2.32_146.0584n,146.0583545,164.0819334,1,2.3161,1.727955073,0.1119,0,0.034081972,0.094577566,1.079193788,C_Norm,B_HD,100 - 1.56,62.58714404,1.86,60.66960615,58.69648386,62.50980716,63.48644854,64.87746622,65.28305233,63.9138392,58.7060077,62.46416962,62.54547647,59.60962423,60.77503504,58.57711483,58.07512933,51.6099032,61.06513252,58.54441825,60.09441179,60.5289895,59.83612766,61.36859901,62.46462425
9.84_546.3854n,546.3854046,569.3746253,1,9.842533333,6.749824505,0.507083333,0,0.034095429,0.094577566,1.07221021,B_HD,A_LD,100 - 22.3 - 5.06,5298.554022,3.5,5155.751755,5134.961772,5264.399836,4820.712712,4875.317812,4866.560056,4888.271614,5260.507826,4883.775947,5004.422186,4778.31494,4834.979279,5698.235011,5395.492865,5194.989931,5190.250969,5230.43288,5081.922476,5410.989847,5168.058174,4913.487493,4973.13579
4.96_227.1281m/z,,227.12811,1,4.963533333,2.429936822,0.1476,0,0.034185324,0.094740722,1.100322866,A_LD,QC,100 - 5.66,264.4304532,4.25,242.6497347,251.3209937,244.618476,239.0443171,242.8706921,272.4942535,275.5963471,243.9976346,261.9180208,264.0333388,268.4297407,272.607637,248.0041295,253.2599051,234.2806277,244.0414015,232.3104856,260.8223249,238.4954346,257.879023,217.9807187,246.9279575
6.67_447.2995n,447.2995465,448.306823,1,6.666083333,4.805875047,0.154733333,0,0.034283554,0.094926658,1.097686447,B_HD,QC,100 - 21.4 - 2.01,1957.095511,3.31,1830.220249,1936.006467,1999.009033,1855.734349,1833.626193,1774.493241,1949.147891,1952.939483,1887.862929,1847.463826,1803.236842,1731.902311,2040.282781,1968.518803,1907.959974,1857.085755,1977.80322,1990.922537,1902.043481,1839.014605,1666.027898,1724.624591
2.47_751.0846m/z,,751.0845943,2,2.47085,4.427884875,0.028566667,0,0.034708933,0.096017268,2.510280343,A_LD,B_HD,100 - 16.4,11.11972934,32.09,10.07919165,19.83751071,9.401027695,8.808414447,2.429901765,10.47070756,11.57898344,6.105015633,13.38711077,8.58404541,16.27899735,10.78422346,4.098588557,12.90059024,1.600104212,5.582829004,0,2.3959458,7.682055746,12.25111417,8.716594598,3.796218707
1.10_211.0164m/z,,211.0164224,1,1.104083333,2.051946649,0.04285,0,0.034856407,0.09633781,2.05999462,QC,B_HD,100,6.36933357,9.3,2.398498919,7.253688527,5.323577807,4.525995818,2.495908992,4.154618774,6.417038709,5.689843163,5.644191805,5.570577477,6.205151694,7.014719941,2.375235903,4.481846115,0,6.425779146,4.010113739,1.258530551,8.672154196,6.19132481,5.331130036,5.282725238
9.79_760.5756m/z,,760.5755578,1,9.79255,8.58577677,0.040483333,0,0.035040587,0.096705203,2.509313984,B_HD,C_Norm,100,12.30312238,42.15,11.99701101,2.02806913,1.940187712,7.162223499,2.917709965,3.372693282,9.982675182,2.983261274,6.177336713,5.149045864,8.984189169,11.0348165,5.403392382,10.34510485,19.03493387,14.14576801,16.87534838,8.014186799,5.535434899,3.534594328,7.08305385,11.58828174
8.92_616.4189n,616.418872,634.4526975,1,8.921016667,6.641827312,0.30265,0,0.035052778,0.096705203,1.079354093,B_HD,C_Norm,100 - 22.4 - 0.768,866.3214921,3.02,749.1739558,786.4576938,833.3510009,862.2181963,781.4009549,803.1755094,847.8486991,841.3917104,758.4109459,808.0297472,828.7765788,818.2433825,876.2452952,925.3890797,905.0622217,835.7345783,813.3564718,842.141306,851.2742042,838.0760328,883.2917162,823.1673859
3.57_268.9678n,268.9677934,251.9645051,1,3.568433333,2.537934014,0.14045,0,0.035159739,0.09690003,1.114468943,B_HD,C_Norm,100 - 0.939,280.6534365,5.32,257.1775524,248.7489119,263.357403,229.0883833,247.0577668,265.5323382,250.8746073,257.4969149,263.6157418,254.4435686,233.0544937,283.6061391,266.911505,305.258981,269.9003805,271.3041959,298.9487474,271.5968091,280.6882369,281.8819286,241.29971,266.1508002
7.64_354.2302n,354.2302263,393.1956262,1,7.63745,3.941897511,0.240533333,0,0.035186969,0.09690003,1.251030524,B_HD,C_Norm,100 - 2.23,324.4392283,6.09,283.0027148,217.8601842,225.3970637,263.6450585,338.3378578,227.7825996,276.5745703,265.6163169,322.0293335,297.1887692,317.8445839,263.439024,350.3652825,293.234782,329.7150449,320.7165999,315.0181115,337.5855488,261.0451156,213.1858647,346.6657974,248.2881785
2.98_332.1702m/z,,332.1701902,1,2.977966667,3.185917166,0.083333333,0,0.035337285,0.097226149,1.569884304,C_Norm,QC,100 - 1.53,22.56275621,14.49,25.39816428,19.77295693,26.84258727,21.30080963,23.58397656,18.47804259,21.26798202,30.32767681,22.92403458,22.57159199,24.0137699,13.98808146,17.64378473,11.57403984,10.28567541,18.19522808,26.43590905,8.023465862,6.98085799,12.44194667,17.58143541,20.48472559
6.98_256.2996m/z,,256.2996465,1,6.975633333,3.185917166,0.0976,0,0.035395434,0.097269045,1.258200637,B_HD,A_LD,100 - 3.47,49.41337226,8.68,44.89259241,43.9886747,44.43272996,54.67353239,48.60228171,45.62562573,37.00027092,29.103239,40.03623968,46.69725297,33.20875548,49.59252155,42.66129442,43.82407173,53.32565368,51.57257031,55.02924833,50.06739508,46.85684673,40.08675531,43.59375246,52.94316631
8.96_352.2617n,352.2617198,375.2509405,1,8.961483333,4.265889087,0.226166667,0,0.035439952,0.097269045,1.082432761,B_HD,A_LD,100 - 9.36 - 0.487,698.7181495,1.15,698.7760124,654.4625391,699.9387063,604.4938004,661.4066734,623.2689441,697.5257826,639.7810133,651.5203141,615.9794328,647.6517523,620.5849527,724.5184015,710.8616369,655.1985282,736.4597453,657.3489368,707.921648,641.4303457,642.7814924,656.9430245,642.3689177
4.87_285.0784m/z,,285.0783743,1,4.870683333,2.969922782,0.071416667,0,0.035448596,0.097269045,1.515604655,A_LD,B_HD,100,18.56650633,13.54,17.8661579,10.58629445,21.30394149,18.8681615,15.97783913,12.32497055,21.79382152,19.83643266,19.81033301,18.38893226,16.90820055,14.66131801,14.7572038,11.71668973,15.44403939,11.10009637,10.84937119,9.633982375,9.854004301,16.97649692,20.6904277,14.49107873
5.51_326.6976m/z,,326.6975576,1,5.5113,3.725903127,0.09285,0,0.035517039,0.097369206,1.289125488,A_LD,B_HD,100,30.98988313,11.16,28.24381409,35.82004822,26.3604201,34.08180839,28.46089328,32.2551026,21.42261263,28.3634388,34.04138674,37.57559583,30.10679195,34.42947286,20.19703655,31.83106451,24.97737498,24.61397503,21.53297114,21.08434963,28.92623008,25.6311487,29.22905959,22.94095336
8.18_329.2081m/z,,329.208083,1,8.180333333,3.563907338,0.0857,0,0.035725134,0.097851699,2.106967768,B_HD,A_LD,100,14.82007628,27.24,12.10817208,8.967938602,14.23016642,7.663691647,9.362106461,15.22075024,9.783154127,6.240612408,6.214456874,7.503410459,10.46859119,1.992820965,10.21859572,10.21590725,16.59973595,14.9731609,21.61594422,15.29711364,13.20638442,10.58049831,1.739474575,5.541819888
4.72_353.0258m/z,,353.0258301,1,4.723083333,2.915924186,0.0357,0,0.035896326,0.09817924,3.209661856,A_LD,C_Norm,100,6.133887584,40.96,0,2.303412318,4.050900834,1.914140722,2.131687542,1.066276902,7.95885957,2.277950166,7.841137943,4.762126637,8.870520312,5.092730876,1.227291091,5.162115452,3.149880912,2.015803778,1.662298987,3.535264865,3.034931368,4.547710981,2.673178688,0
2.64_340.1034m/z,,340.1034241,1,2.639866667,3.455910146,0.140466667,0,0.035909886,0.09817924,1.144750437,B_HD,QC,100 - 9.78 - 0.0456,393.0655039,6.87,374.1842273,392.4925823,420.1120041,351.1526115,388.4747101,344.2684791,342.1978521,407.4810888,320.8570163,335.72058,367.3256847,339.2094225,409.0759178,431.9469422,346.5143832,391.6728155,385.6281156,393.5548491,340.3566079,351.2407601,312.7687904,369.0877971
8.96_457.2721m/z,,457.2721478,1,8.961483333,5.399859604,0.3598,0,0.035941334,0.09817924,1.103504478,B_HD,C_Norm,100 - 2.86,313.692659,4.77,284.4871448,297.6804873,294.7599565,263.2898341,292.2890843,273.1104538,303.5121,299.4034934,273.293348,292.2771945,312.4270014,283.5497113,320.7993631,295.6942148,329.6288787,301.0673314,343.0250649,291.9411013,286.5693601,313.2097288,266.8198403,275.9421366
3.58_728.0108m/z,,728.0108381,1,3.575583333,5.777849776,0.035716667,0,0.036021088,0.098309011,3.03986761,A_LD,B_HD,100 - 5.47,11.23563534,36.37,16.54036534,6.804142244,11.5625455,2.993923451,4.177577578,8.478719377,10.16997488,7.87330227,13.27704546,5.531190257,16.174596,14.38770318,3.500941207,0,0,6.516143633,6.415417997,5.744059006,3.9512894,5.621176967,0,5.246103171
4.17_342.1904m/z,,342.1904039,1,4.17315,3.40191155,0.097633333,0,0.036094364,0.098420883,2.148050262,A_LD,B_HD,100,17.99022412,15.53,17.11988312,8.781737987,7.243342843,10.7380992,13.70594095,13.9270206,17.26183157,13.58833943,21.01802005,21.03231893,17.88178043,17.15905429,5.794405953,11.89884299,10.15869664,6.594181799,11.13893008,4.665789362,1.395615496,8.880035339,14.23502363,13.81303933
7.58_744.5830m/z,,744.5829987,1,7.57555,8.423780982,0.654783333,0,0.036455144,0.099315814,1.082996835,QC,C_Norm,100 - 17.5 - 0.0693,680.8273108,1.34,672.5574751,664.9248113,664.9293098,593.7425883,610.1195393,565.6337594,658.8750862,630.0669255,675.5845749,592.0959556,679.2432681,598.6219557,679.9596492,685.5184257,713.3453715,642.8885459,692.8814777,668.9494341,683.5736071,690.5930285,668.7221712,680.4204363
8.96_536.3922m/z,,536.3921594,2,8.961483333,4.805875047,0.6552,0,0.036613376,0.099657829,1.06562141,B_HD,A_LD,100 - 40.9 - 4.56,1511.362389,3.19,1500.998506,1492.041284,1392.438053,1411.415537,1387.277819,1371.136637,1423.136922,1389.141285,1418.398159,1460.839582,1348.321897,1469.914537,1543.028748,1615.297851,1529.688148,1443.059295,1490.562398,1446.537895,1584.957141,1545.140143,1413.789778,1447.477774
4.14_257.0008m/z,,257.0007622,1,4.139783333,2.59193261,0.0405,0,0.036708753,0.099736023,1.913953637,A_LD,B_HD,100,12.35912713,21.95,12.6446305,3.498652577,3.822673548,4.223075802,8.207320007,11.67005157,8.095613396,11.13118897,15.5962785,17.24569702,5.719641853,16.36634303,6.161024561,8.796808191,5.778117375,7.505549811,5.337891202,5.164892598,9.44511045,14.840966,13.70585181,8.256066474
9.58_399.3086m/z,,399.3086267,1,9.5759,4.535882067,0.190466667,0,0.036729188,0.099736023,1.085632235,B_HD,C_Norm,100 - 4.8,347.5218699,3.58,309.337134,328.919264,329.8530025,321.2204151,328.4505174,302.8804139,342.8694622,339.3608647,327.9396342,319.671952,298.6268773,321.7974385,383.783745,352.8481084,336.6973271,353.9284119,331.2734051,326.6002222,356.0252047,370.6502847,317.4760894,340.107967
3.82_719.1981m/z,,719.1980828,2,3.816016667,4.373886279,0.097616667,0,0.036740252,0.099736023,1.166968877,QC,C_Norm,100 - 63.1 - 13.6,155.8123962,5.37,146.7668213,139.0209901,121.8392119,138.0077053,129.1167032,126.3619447,150.0733893,160.6349725,150.0695419,140.8218297,157.5716317,141.6207299,185.6018427,172.9903536,143.9332675,127.1982395,152.1309873,147.9068258,161.8627234,139.759094,158.2097476,163.4180196
9.95_367.1444n,367.1444458,385.1782714,1,9.954433333,4.589880663,0.119033333,0,0.036788871,0.099779155,1.372781982,B_HD,QC,100,55.71590025,10.01,52.533852,40.64580875,49.49590252,41.72497764,45.22325172,48.40680139,41.14373354,51.33994091,46.9644537,52.87770579,48.22908232,28.35923612,65.50859756,44.8713672,56.25996613,47.30610985,63.27692791,57.07243286,45.2396172,38.06117606,43.26049157,35.78321265
4.52_330.2275m/z,,330.2274704,1,4.51835,3.887898915,0.099983333,0,0.037543878,0.101736378,1.087843337,C_Norm,QC,100 - 15.4 - 0.89,2157.349541,2.87,2307.385479,2077.488783,2095.84016,2134.425421,2292.791718,2036.165682,2071.575779,2095.761372,2002.165768,1955.719652,2206.372419,1882.750599,1930.687094,1960.047448,1995.111004,1885.943727,2088.88331,2111.961282,2046.706087,1998.845702,1977.334304,1909.688267
0.93_310.9727m/z,,310.9727367,1,0.927916667,2.699929802,0.11905,0,0.037881604,0.102492021,1.096424704,B_HD,C_Norm,100 - 1.42,188.8261008,3.17,180.6669648,179.6138618,174.4941188,171.6233992,150.461388,176.4593822,158.825877,175.7483094,176.1464002,162.0016522,184.7896653,176.659015,189.5735245,194.6049035,180.1266228,194.3041326,191.2967745,183.0506469,187.8291122,192.2985898,163.126679,178.6577743
4.20_483.1538m/z,,483.1538492,1,4.201716667,3.941897511,0.057133333,0,0.037889974,0.102492021,1.475455506,C_Norm,QC,100 - 2,30.59764902,17.41,23.96306717,34.13628188,37.46135318,34.80285572,26.66134261,26.56099354,18.8743171,27.3753419,32.87197581,29.66269911,27.91468894,31.44661866,22.27832997,27.47773741,24.59613638,22.36911594,18.64583867,16.94625737,27.65368002,16.00599797,28.13198899,11.15939154
2.94_222.1129m/z,,222.1128606,1,2.94225,2.429936822,0.035716667,0,0.038054448,0.102845666,2.590175397,A_LD,QC,100 - 12.4,5.382759497,30.87,2.689722587,1.917764259,4.951984806,4.292187078,8.654819535,8.748680731,1.953649583,6.027915842,5.287346564,2.574627179,7.929282943,8.523734872,0.457969114,1.560387247,5.651689541,3.773276646,1.892915541,0.059151591,1.518199476,2.849236779,2.362605418,1.582537472
2.53_454.2302m/z,,454.2302048,1,2.5256,4.211890491,0.126183333,0,0.038200169,0.103148048,1.178968428,A_LD,C_Norm,100 - 9.19,146.3270694,4.65,138.4717981,109.4132396,151.17149,125.4463702,119.0345144,101.1495491,169.6883367,137.871996,141.5653014,146.2232483,149.4397469,133.1737871,133.6308556,146.7159025,132.8381521,146.8243547,134.9172438,137.0011524,145.3651725,130.5806751,138.4198908,155.3019999
4.72_358.2229m/z,,358.2229347,1,4.723083333,3.725903127,0.1476,0,0.038437524,0.103697106,1.08257458,A_LD,B_HD,100 - 8.43,274.6738358,3.6,279.7709033,271.2663257,290.2732878,256.87466,268.0847111,276.0170593,254.0467483,277.6303969,257.9090399,293.1316952,267.8806688,297.4444659,251.0872824,256.6237562,274.1432325,241.4445526,247.5253066,251.5125709,282.1378376,270.6665705,275.7824343,259.0074025
4.29_418.9734m/z,,418.9733835,1,4.287416667,3.455910146,0.04285,0,0.038563248,0.103944298,1.221110718,QC,C_Norm,100 - 3.14,33.83550103,3.52,29.88338046,29.6345681,29.63098314,26.62483675,24.81356438,25.66541004,30.75327258,28.94041442,28.75726823,27.69957294,29.4581106,29.76003137,31.82623783,24.65963165,32.0579726,21.89944941,33.18344501,27.08736592,32.27427025,32.02175783,36.82554496,34.22043109
7.45_326.1162n,326.1162135,349.1054341,1,7.449383333,3.185917166,0.119033333,0,0.038787355,0.104386273,1.300557373,C_Norm,B_HD,100 - 3.76,156.4102572,7.64,148.2528106,174.0312631,156.1634845,165.7148709,140.8472663,153.4518479,150.1547756,168.3500586,109.2459588,144.05036,146.6222257,137.8806537,83.47115421,119.4912638,109.5348731,152.230562,111.4567351,145.3995285,139.9111922,126.65978,122.5414807,164.3351473
8.12_612.5047m/z,,612.5046744,1,8.118433333,7.073816081,0.499933333,0,0.038795704,0.104386273,1.081407492,B_HD,C_Norm,100 - 18.1 - 0.303,782.7831213,2.23,709.8013982,761.8969663,785.7311128,709.5604825,722.8202629,653.324779,748.4982877,729.361374,749.096176,721.6486602,752.8873712,767.4053345,797.994441,799.5563194,732.3027521,814.3068822,794.8532384,757.6850949,799.9416154,764.7937915,759.6783788,730.3449138
8.67_571.4759m/z,,571.4759267,1,8.665983333,6.857821697,0.114266667,0,0.038907135,0.104593783,1.13422728,QC,A_LD,100 - 4.47,80.4584667,3.2,70.70222115,84.36705466,71.18735802,80.89153404,83.13418436,80.6060534,83.02691762,74.25147667,70.88338361,71.89054874,61.65003094,63.91851111,79.63727227,72.49288688,64.93190286,73.69025042,68.19812993,70.41572786,81.58300948,79.23684285,77.57552855,83.43848591
0.53_565.7072n,565.7071906,588.6964113,1,0.525383333,3.833900319,0.054766667,0,0.039107537,0.105039893,1.191110927,B_HD,A_LD,100,95.89597682,4.96,78.99099832,78.97553188,78.95044599,76.92419832,93.62149062,87.95509445,78.28608507,77.61656165,85.14658384,78.56539704,86.0836627,77.35987671,105.654307,105.9122356,97.97143875,74.5261159,104.1719654,87.13979823,100.3045346,79.29755315,91.86067753,81.71022456
4.93_209.0482m/z,,209.0482458,1,4.927816667,2.537934014,0.049983333,0,0.039216502,0.105239844,1.893800165,B_HD,C_Norm,100,9.60175332,24.8,6.57916307,6.701810949,1.932987746,5.83251241,4.985263564,4.388853077,8.876085137,12.05129676,9.56863284,5.39482226,9.679633247,7.85132332,5.808989595,9.97838561,7.54028153,12.37421853,5.887757691,16.02088697,3.874612674,6.53434466,1.527578509,9.485379195
4.29_305.0893n,305.0892783,288.08599,1,4.294566667,2.807926994,0.104766667,0,0.039621711,0.106233731,1.283672231,C_Norm,QC,100 - 1.89,59.24458137,8.65,51.16751238,65.95308036,54.82568678,63.03960734,56.71052895,63.77107239,49.79529568,58.92458267,57.37682919,54.10878069,53.44633847,46.56977879,55.85254668,59.88379544,51.3249918,58.18688202,43.18783589,59.4664803,50.36099174,52.47109416,33.92196779,47.85563073
3.58_192.0657m/z,,192.0656956,1,3.582716667,1.943949457,0.126183333,0,0.039661502,0.106246974,1.111179438,B_HD,A_LD,100 - 4.75,48.75689239,4.9,45.66898503,42.17486535,51.65027847,48.40131171,47.52042816,50.47014049,43.55509617,44.29018157,41.98985663,46.55451639,45.86620592,41.0151725,48.95110666,46.63110283,52.85452523,47.1167222,46.91184898,50.07604843,47.65511357,41.30649573,43.15441588,48.98202159
2.07_203.0486m/z,,203.0486232,1,2.068466667,2.051946649,0.05,0,0.039760888,0.106419697,2.483694203,QC,B_HD,100,9.832870832,22.37,0,2.628909854,7.310749133,1.33518271,7.652502014,6.966942294,8.592335269,11.26882371,9.568868756,5.644678877,10.72537697,10.93178893,4.91095091,5.52499885,1.820667201,6.552563128,4.944639897,0,13.43013403,5.984260742,8.044945492,11.87214306
5.48_268.0416n,268.0416063,269.0478347,1,5.477966667,2.375938226,0.097616667,0,0.039842876,0.106457013,1.193714907,QC,B_HD,100 - 1.52,115.0877247,7.1,106.2054341,96.07062035,99.63899089,100.3105482,115.1395967,96.47996468,121.0072638,115.5735379,108.7351467,92.25199097,108.5616091,109.299017,114.8272186,81.98056453,106.9629236,97.23544028,89.50811984,87.95412976,102.2907151,120.3702567,116.4047385,121.2851885
5.57_237.1487m/z,,237.1486785,1,5.568433333,2.59193261,0.057133333,0,0.03991488,0.106457013,1.604165815,C_Norm,B_HD,100 - 2.18,10.93393313,25.14,15.08993652,8.370994324,8.896725203,8.743963057,11.38226343,13.11971623,10.87356333,5.464276661,12.85785546,9.966765699,11.40090659,14.27894346,4.814785408,8.477107612,6.658096062,11.74042202,6.078562845,3.126797635,4.637930211,5.487319052,8.829323574,9.524001621
6.43_302.9174m/z,,302.9173605,1,6.427866667,2.375938226,0.140616667,0,0.039923805,0.106457013,1.132677797,B_HD,A_LD,100 - 2.9,299.0468797,4.23,280.4784288,277.3254302,323.9167598,285.5972926,266.916422,265.0617709,268.4350011,301.6598574,260.091962,268.9805476,243.6705139,241.2677508,307.2915128,313.4511532,327.9582816,282.4986561,272.353327,290.7283472,279.3404697,282.3363421,306.4841276,292.9983027
1.42_167.9497n,167.9497114,209.985223,1,1.420716667,1.943949457,0.121416667,0,0.039927462,0.106457013,1.109165916,QC,B_HD,100 - 2.43 - 0.0844,102.8265111,2.91,92.67563633,102.3779924,93.09338863,96.08143539,96.82084537,99.98338805,96.93213706,97.72455198,95.91504657,93.23166349,94.32649718,101.1899748,90.52323451,86.5755338,85.31463634,100.5592816,102.4705168,90.79374699,105.9702253,107.4852181,98.67547589,99.17512498
9.13_751.5168m/z,,751.5167752,1,9.130516667,7.991792213,0.126183333,0,0.039949434,0.106457013,1.290598084,B_HD,C_Norm,100 - 54.6,84.96542061,8.18,64.2028242,71.27179053,58.30309836,67.12059751,72.12612171,61.98043393,61.82133014,53.96929221,70.52151497,80.17828155,90.72864489,72.80511367,100.5326243,70.5911541,91.9946866,91.97439774,75.82333961,78.87632132,80.93305867,70.46652076,83.43055231,62.70817505
0.41_331.9451n,331.9451081,354.9343288,1,0.413483333,2.645931206,0.049983333,0,0.040163993,0.10683944,1.269752245,A_LD,QC,100 - 43.9,79.90951943,7.7,78.5248967,81.13257978,85.80253763,77.72662398,58.57594478,69.92219333,91.63347689,86.52090401,77.805231,65.29189611,82.4042854,75.80132314,88.10206363,56.44619739,72.40911229,64.92747849,60.2864379,53.56162058,67.0521507,65.20502347,63.47571895,55.99974129
4.98_680.4070m/z,,680.4070269,1,4.977816667,6.53383012,0.140466667,0,0.040175502,0.10683944,1.232490759,B_HD,QC,100 - 21.5 - 1.49,424.9737723,6.84,373.9655198,396.7343794,376.7799785,361.0949942,323.5952608,383.4580528,422.3095168,332.7055792,352.2788464,385.4829665,387.0747827,316.163653,428.9007283,499.1524078,415.716322,403.161346,338.682129,464.2297006,395.9021002,324.2691778,358.9842884,300.0799995
4.04_149.0238m/z,,149.023763,1,4.0398,1.403963497,0.149966667,0,0.040198084,0.10683944,1.072972023,C_Norm,B_HD,100 - 3.04,209.0478568,1.37,201.2560124,190.8729403,211.6691868,222.4813435,211.9287352,216.0789224,199.4340223,214.1009543,194.9220594,199.6260969,201.7010159,216.4389531,201.6966886,191.69965,193.5812409,191.1898906,194.2106447,196.6058981,203.6182589,200.0695798,206.1697766,200.9002111
9.98_406.3285m/z,,406.3284889,1,9.97585,4.859873643,0.0619,0,0.04023933,0.106855904,1.323361296,B_HD,A_LD,100 - 13,35.72334049,9.81,27.41917085,35.46532071,31.21576538,36.25394401,31.85011576,32.80693191,32.35936031,23.33358828,27.49097919,26.64147401,26.95063601,25.19034558,30.01460104,33.96952876,41.06181628,37.58940959,28.30239882,43.40228846,33.30291192,39.4723589,22.88947442,32.24105973
9.90_346.3082n,346.3081816,369.2974023,1,9.899666667,4.373886279,0.1476,0,0.040279107,0.106868441,1.072863827,B_HD,A_LD,100 - 10.9,470.4995329,1.98,448.4725656,459.8170737,456.6780577,411.8058345,449.3656651,441.1963978,472.654854,449.2442176,420.4582384,443.2687114,425.5964931,420.0500921,469.4727167,470.7254504,487.9866705,467.2374191,460.0243713,467.5505693,478.3661773,458.1180361,458.247411,418.6591304
0.46_560.7359m/z,,560.735941,1,0.45635,3.779901723,0.028566667,0,0.040501242,0.107290443,1.746962138,QC,C_Norm,100,18.40224917,11.12,13.09458937,14.5142962,5.267809263,8.457793795,7.856498715,14.01215406,5.884292218,12.08692284,8.013093016,19.06209976,14.55825294,15.62813621,19.99294236,18.47662243,14.22704341,14.55432719,18.65635968,10.53334282,19.53386961,15.35761654,19.05483155,19.66267898
2.35_284.1735n,284.1734953,302.2078071,1,2.349433333,3.185917166,0.083333333,0,0.040544871,0.107290443,1.248615652,B_HD,QC,100 - 1.42,63.50261996,2.66,48.94576746,73.06250002,45.78816813,44.54298062,56.59917759,57.61221754,54.43092782,63.70933136,55.8429133,59.90901715,58.15763549,75.96020836,73.46662149,58.40609533,59.40328118,60.4193161,60.39759521,68.92281044,49.25813082,52.52108773,50.54215881,51.11230486
1.76_261.0971m/z,,261.097068,1,1.7589,2.429936822,0.057116667,0,0.040566622,0.107290443,1.826669316,QC,B_HD,100,9.666294766,15.68,7.225648819,6.830648417,8.243879321,7.396674404,6.349378557,5.077904494,11.705526,8.434784762,8.971078131,4.702484071,8.315721092,8.505530179,3.863362214,10.36345249,4.300706825,1.430962806,6.282377032,5.509695828,11.73755338,11.11065717,6.821034096,8.995934424
3.22_127.0395m/z,,127.0395414,1,3.2161,1.349964901,0.078566667,0,0.040578938,0.107290443,1.232729854,A_LD,QC,100,20.42979913,4.52,17.95536878,16.1329344,19.19851108,17.75418972,15.2363253,21.05161011,21.42888938,20.18480905,18.2764162,17.4086451,23.00004347,22.27999159,15.23766523,15.41445539,19.02801729,17.77043945,20.52536847,13.3053696,15.549558,17.34486525,16.63371939,16.76310215
5.75_682.2877m/z,,682.2877136,1,5.751733333,5.777849776,0.042883333,0,0.040717001,0.107562192,3.288535753,C_Norm,QC,100 - 15,11.74207649,39.95,8.757289822,9.182523942,16.9167275,5.330446821,13.77749823,16.48797261,14.0481838,16.1995964,4.414826363,2.11644185,2.821695906,5.339115552,5.611419031,10.37909384,6.145070549,13.68156509,3.615275758,5.759408284,5.277383471,4.148304355,1.925742242,2.931007308
3.58_249.1025m/z,,249.1025131,1,3.575583333,2.483935418,0.057133333,0,0.040830272,0.107768032,1.400481028,A_LD,QC,100 - 1.1,26.87501306,13.94,27.86714893,28.25460905,21.55525518,18.68212258,17.25543991,16.93888169,26.62565116,31.5569591,21.79893345,23.37327354,28.05111872,29.8441424,15.7215398,24.85670258,17.25872181,18.62252734,26.09856452,18.08818428,20.4693118,14.80734136,18.9663807,22.5163439
3.77_195.0475n,195.0474682,178.04418,1,3.766033333,1.997948053,0.140466667,0,0.040881905,0.107810972,1.135115917,B_HD,C_Norm,100,105.0428132,5.24,85.88802203,101.2700888,85.45034374,89.93104945,93.00478774,99.69140674,90.60927856,98.67161623,99.40050189,87.64678889,96.64316894,104.7943824,102.2973838,109.9905468,99.58577338,112.7796546,99.67227159,105.931249,92.505928,89.8896351,97.77962271,112.4160828
9.72_402.3003n,402.3003223,425.2871394,1,9.7235,4.589880663,1.33845,0,0.04096158,0.107927722,1.075280211,B_HD,A_LD,100 - 20.2 - 3.06 - 0.127,33659.68558,3.41,32904.72366,32926.46584,33300.05995,31983.00781,30888.47071,30316.82997,32985.46419,32128.76177,30539.95953,31027.01397,31050.3141,30087.54175,35930.04228,34405.09838,33565.91003,33063.77595,32686.79994,32306.48689,34623.32725,32966.10195,30634.18857,31618.99148
9.93_422.2368n,422.2367926,455.2769277,1,9.928233333,5.075868027,0.1119,0,0.041125539,0.108266155,1.090246424,B_HD,A_LD,100 - 16.7,977.8013754,3.89,953.7493387,991.4890089,903.6474918,939.6098629,877.4581335,858.4324813,918.970835,947.9935424,880.9687749,941.6167664,797.575355,894.0510557,986.0468549,1035.617072,935.9065609,937.1249231,998.0184241,974.0944179,1054.071238,959.6508457,915.0607894,956.0223436
2.39_522.7407m/z,,522.7407056,2,2.385133333,3.239915762,0.114266667,0,0.041320624,0.108685875,1.375511507,A_LD,B_HD,100 - 7.17,139.7931887,12,103.1857253,140.595825,123.6222134,121.3350835,125.127604,74.73051848,116.9393311,147.9521208,128.1241891,131.9099863,139.312833,174.5206719,107.6341069,92.12530209,139.2173505,89.80642475,103.6002528,77.39636338,132.4549361,127.9507335,104.3791092,107.5659916
